wav,duration
train-clean-100/2691/156755/2691_156755_000014_000002.wav,19.09
train-clean-100/2691/156755/2691_156755_000025_000000.wav,6.04
train-clean-100/2691/156755/2691_156755_000017_000001.wav,1.29
train-clean-100/2691/156755/2691_156755_000014_000001.wav,10.97
train-clean-100/2691/156755/2691_156755_000022_000001.wav,10.36
train-clean-100/2691/156755/2691_156755_000027_000006.wav,6.01
train-clean-100/2691/156755/2691_156755_000027_000001.wav,6.109958333333333
train-clean-100/2691/156755/2691_156755_000015_000000.wav,14.61
train-clean-100/2691/156755/2691_156755_000009_000000.wav,10.28
train-clean-100/2691/156755/2691_156755_000019_000003.wav,6.52
train-clean-100/2691/156755/2691_156755_000019_000002.wav,3.589958333333333
train-clean-100/2691/156755/2691_156755_000027_000000.wav,10.090041666666666
train-clean-100/2691/156755/2691_156755_000017_000002.wav,8.57
train-clean-100/2691/156755/2691_156755_000011_000000.wav,16.52
train-clean-100/2691/156755/2691_156755_000023_000003.wav,8.18
train-clean-100/2691/156755/2691_156755_000009_000001.wav,2.61
train-clean-100/2691/156755/2691_156755_000018_000001.wav,6.01
train-clean-100/3807/4923/3807_4923_000014_000001.wav,1.05
train-clean-100/3807/4923/3807_4923_000029_000001.wav,6.71
train-clean-100/3807/4923/3807_4923_000021_000002.wav,2.64
train-clean-100/3807/4923/3807_4923_000029_000000.wav,1.82
train-clean-100/3807/4923/3807_4923_000028_000002.wav,1.8
train-clean-100/3807/4923/3807_4923_000011_000003.wav,1.64
train-clean-100/460/172357/460_172357_000005_000003.wav,3.79
train-clean-100/460/172357/460_172357_000005_000002.wav,8.37
train-clean-100/460/172357/460_172357_000008_000001.wav,6.7
train-clean-100/460/172357/460_172357_000005_000005.wav,8.7
train-clean-100/460/172357/460_172357_000006_000003.wav,2.84
train-clean-100/460/172357/460_172357_000008_000007.wav,4.91
train-clean-100/460/172357/460_172357_000010_000001.wav,2.44
train-clean-100/460/172357/460_172357_000006_000002.wav,6.06
train-clean-100/460/172357/460_172357_000008_000002.wav,2.54
train-clean-100/460/172357/460_172357_000009_000002.wav,4.75
train-clean-100/460/172357/460_172357_000012_000004.wav,5.36
train-clean-100/460/172357/460_172357_000013_000000.wav,11.05
train-clean-100/460/172357/460_172357_000004_000000.wav,5.03
train-clean-100/460/172357/460_172357_000004_000006.wav,10.59
train-clean-100/460/172357/460_172357_000003_000000.wav,6.85
train-clean-100/460/172357/460_172357_000011_000001.wav,1.86
train-clean-100/460/172357/460_172357_000004_000001.wav,5.83
train-clean-100/460/172357/460_172357_000010_000003.wav,8.13
train-clean-100/460/172357/460_172357_000008_000005.wav,11.74
train-clean-100/460/172357/460_172357_000005_000006.wav,14.54
train-clean-100/460/172357/460_172357_000012_000003.wav,7.16
train-clean-100/460/172357/460_172357_000004_000005.wav,9.84
train-clean-100/460/172357/460_172357_000008_000006.wav,13.54
train-clean-100/460/172357/460_172357_000000_000000.wav,0.45
train-clean-100/460/172357/460_172357_000011_000003.wav,10.63
train-clean-100/460/172357/460_172357_000011_000000.wav,7.62
train-clean-100/460/172357/460_172357_000007_000000.wav,11.25
train-clean-100/460/172357/460_172357_000009_000001.wav,7.15
train-clean-100/460/172357/460_172357_000012_000002.wav,4.85
train-clean-100/460/172357/460_172357_000004_000003.wav,2.84
train-clean-100/460/172357/460_172357_000010_000002.wav,4.37
train-clean-100/460/172357/460_172357_000012_000001.wav,11.7
train-clean-100/460/172357/460_172357_000010_000004.wav,8.4
train-clean-100/460/172357/460_172357_000008_000000.wav,7.9
train-clean-100/460/172357/460_172357_000008_000003.wav,3.06
train-clean-100/460/172357/460_172357_000005_000004.wav,4.92
train-clean-100/460/172357/460_172357_000005_000000.wav,5.44
train-clean-100/460/172357/460_172357_000009_000003.wav,12.8
train-clean-100/460/172357/460_172357_000003_000001.wav,5.84
train-clean-100/460/172357/460_172357_000009_000004.wav,7.01
train-clean-100/460/172357/460_172357_000006_000001.wav,11.07
train-clean-100/460/172357/460_172357_000007_000003.wav,8.28
train-clean-100/460/172357/460_172357_000004_000002.wav,4.75
train-clean-100/460/172357/460_172357_000012_000005.wav,13.52
train-clean-100/460/172357/460_172357_000005_000007.wav,17.26
train-clean-100/460/172357/460_172357_000002_000000.wav,0.65
train-clean-100/460/172357/460_172357_000004_000004.wav,11.25
train-clean-100/460/172357/460_172357_000007_000002.wav,5.33
train-clean-100/460/172357/460_172357_000005_000001.wav,4.39
train-clean-100/460/172357/460_172357_000009_000000.wav,16.37
train-clean-100/460/172359/460_172359_000064_000001.wav,4.390041666666667
train-clean-100/460/172359/460_172359_000015_000001.wav,2.16
train-clean-100/460/172359/460_172359_000064_000002.wav,7.180041666666667
train-clean-100/460/172359/460_172359_000038_000000.wav,5.02
train-clean-100/460/172359/460_172359_000070_000000.wav,5.0
train-clean-100/460/172359/460_172359_000060_000001.wav,5.73
train-clean-100/460/172359/460_172359_000010_000000.wav,8.92
train-clean-100/460/172359/460_172359_000067_000002.wav,2.1
train-clean-100/460/172359/460_172359_000029_000003.wav,1.83
train-clean-100/460/172359/460_172359_000056_000001.wav,11.020041666666666
train-clean-100/460/172359/460_172359_000084_000000.wav,1.52
train-clean-100/460/172359/460_172359_000032_000000.wav,1.75
train-clean-100/460/172359/460_172359_000079_000006.wav,2.01
train-clean-100/460/172359/460_172359_000036_000001.wav,9.3
train-clean-100/460/172359/460_172359_000090_000003.wav,1.1800416666666667
train-clean-100/460/172359/460_172359_000066_000000.wav,2.51
train-clean-100/460/172359/460_172359_000004_000000.wav,8.8
train-clean-100/460/172359/460_172359_000013_000001.wav,5.34
train-clean-100/460/172359/460_172359_000035_000001.wav,1.88
train-clean-100/460/172359/460_172359_000079_000001.wav,1.7800416666666667
train-clean-100/460/172359/460_172359_000050_000001.wav,6.09
train-clean-100/460/172359/460_172359_000046_000001.wav,4.84
train-clean-100/460/172359/460_172359_000038_000001.wav,4.409958333333333
train-clean-100/460/172359/460_172359_000085_000002.wav,2.930041666666667
train-clean-100/460/172359/460_172359_000022_000001.wav,1.75
train-clean-100/460/172359/460_172359_000083_000001.wav,1.74
train-clean-100/460/172359/460_172359_000053_000001.wav,13.229958333333334
train-clean-100/460/172359/460_172359_000040_000000.wav,2.9500416666666665
train-clean-100/460/172359/460_172359_000012_000002.wav,1.4
train-clean-100/460/172359/460_172359_000026_000005.wav,4.729958333333333
train-clean-100/460/172359/460_172359_000026_000004.wav,7.06
train-clean-100/460/172359/460_172359_000011_000001.wav,7.86
train-clean-100/460/172359/460_172359_000037_000000.wav,2.0400416666666668
train-clean-100/460/172359/460_172359_000051_000000.wav,10.12
train-clean-100/460/172359/460_172359_000052_000000.wav,3.7999583333333335
train-clean-100/460/172359/460_172359_000006_000002.wav,8.38
train-clean-100/460/172359/460_172359_000056_000003.wav,7.12
train-clean-100/460/172359/460_172359_000035_000000.wav,7.2
train-clean-100/460/172359/460_172359_000046_000000.wav,7.329958333333333
train-clean-100/460/172359/460_172359_000061_000000.wav,9.01
train-clean-100/460/172359/460_172359_000062_000003.wav,4.61
train-clean-100/460/172359/460_172359_000081_000000.wav,3.5300416666666665
train-clean-100/460/172359/460_172359_000000_000001.wav,1.91
train-clean-100/460/172359/460_172359_000012_000003.wav,11.87
train-clean-100/460/172359/460_172359_000001_000000.wav,11.26
train-clean-100/460/172359/460_172359_000066_000004.wav,1.37
train-clean-100/460/172359/460_172359_000037_000002.wav,0.83
train-clean-100/460/172359/460_172359_000040_000001.wav,4.19
train-clean-100/460/172359/460_172359_000055_000000.wav,1.8599583333333334
train-clean-100/460/172359/460_172359_000027_000001.wav,8.850041666666666
train-clean-100/460/172359/460_172359_000074_000000.wav,2.87
train-clean-100/460/172359/460_172359_000026_000001.wav,2.41
train-clean-100/460/172359/460_172359_000004_000001.wav,11.62
train-clean-100/460/172359/460_172359_000007_000001.wav,2.39
train-clean-100/460/172359/460_172359_000042_000000.wav,5.97
train-clean-100/460/172359/460_172359_000023_000000.wav,4.8
train-clean-100/460/172359/460_172359_000039_000003.wav,1.1400416666666666
train-clean-100/460/172359/460_172359_000016_000003.wav,5.05
train-clean-100/460/172359/460_172359_000025_000000.wav,13.66
train-clean-100/460/172359/460_172359_000068_000000.wav,3.200083333333333
train-clean-100/460/172359/460_172359_000091_000000.wav,1.75
train-clean-100/460/172359/460_172359_000048_000001.wav,8.53
train-clean-100/460/172359/460_172359_000058_000000.wav,3.0900833333333333
train-clean-100/460/172359/460_172359_000071_000000.wav,5.200083333333334
train-clean-100/460/172359/460_172359_000047_000000.wav,9.27
train-clean-100/460/172359/460_172359_000054_000001.wav,3.4500416666666665
train-clean-100/460/172359/460_172359_000079_000000.wav,1.63
train-clean-100/460/172359/460_172359_000060_000002.wav,12.840083333333334
train-clean-100/460/172359/460_172359_000034_000003.wav,3.7000416666666665
train-clean-100/460/172359/460_172359_000034_000002.wav,5.649958333333333
train-clean-100/460/172359/460_172359_000068_000005.wav,0.91
train-clean-100/460/172359/460_172359_000041_000002.wav,3.54
train-clean-100/460/172359/460_172359_000055_000001.wav,0.8500416666666667
train-clean-100/460/172359/460_172359_000002_000000.wav,4.73
train-clean-100/460/172359/460_172359_000073_000000.wav,7.74
train-clean-100/460/172359/460_172359_000026_000003.wav,1.67
train-clean-100/460/172359/460_172359_000023_000001.wav,13.84
train-clean-100/460/172359/460_172359_000082_000000.wav,5.76
train-clean-100/460/172359/460_172359_000031_000000.wav,3.4699583333333335
train-clean-100/460/172359/460_172359_000069_000003.wav,5.400041666666667
train-clean-100/460/172359/460_172359_000064_000000.wav,6.200083333333334
train-clean-100/460/172359/460_172359_000003_000000.wav,12.92
train-clean-100/460/172359/460_172359_000049_000000.wav,0.87
train-clean-100/460/172359/460_172359_000036_000002.wav,1.6
train-clean-100/460/172359/460_172359_000038_000002.wav,5.12
train-clean-100/460/172359/460_172359_000034_000000.wav,2.3400416666666666
train-clean-100/460/172359/460_172359_000027_000000.wav,1.68
train-clean-100/460/172359/460_172359_000089_000000.wav,9.550041666666667
train-clean-100/460/172359/460_172359_000024_000003.wav,0.87
train-clean-100/460/172359/460_172359_000031_000002.wav,8.129916666666666
train-clean-100/460/172359/460_172359_000083_000000.wav,3.1300416666666666
train-clean-100/460/172359/460_172359_000060_000007.wav,0.75
train-clean-100/460/172359/460_172359_000028_000000.wav,2.62
train-clean-100/460/172359/460_172359_000063_000003.wav,7.060041666666667
train-clean-100/460/172359/460_172359_000069_000001.wav,0.7900416666666666
train-clean-100/460/172359/460_172359_000062_000002.wav,3.2299583333333333
train-clean-100/460/172359/460_172359_000080_000000.wav,17.680041666666668
train-clean-100/460/172359/460_172359_000030_000000.wav,9.650041666666667
train-clean-100/460/172359/460_172359_000074_000004.wav,3.410041666666667
train-clean-100/460/172359/460_172359_000053_000000.wav,7.04
train-clean-100/460/172359/460_172359_000066_000006.wav,3.23
train-clean-100/460/172359/460_172359_000063_000001.wav,11.740083333333333
train-clean-100/460/172359/460_172359_000079_000004.wav,2.220083333333333
train-clean-100/460/172359/460_172359_000060_000006.wav,5.0800833333333335
train-clean-100/460/172359/460_172359_000017_000002.wav,7.47
train-clean-100/460/172359/460_172359_000058_000004.wav,1.3300833333333333
train-clean-100/460/172359/460_172359_000008_000000.wav,5.07
train-clean-100/460/172359/460_172359_000039_000002.wav,2.819916666666667
train-clean-100/460/172359/460_172359_000079_000003.wav,1.4
train-clean-100/460/172359/460_172359_000039_000000.wav,4.05
train-clean-100/460/172359/460_172359_000057_000000.wav,2.02
train-clean-100/460/172359/460_172359_000006_000000.wav,6.92
train-clean-100/460/172359/460_172359_000090_000004.wav,4.440041666666667
train-clean-100/460/172359/460_172359_000029_000002.wav,8.21
train-clean-100/460/172359/460_172359_000065_000000.wav,9.530041666666667
train-clean-100/460/172359/460_172359_000031_000004.wav,6.58
train-clean-100/460/172359/460_172359_000084_000001.wav,2.6
train-clean-100/460/172359/460_172359_000012_000001.wav,3.42
train-clean-100/460/172359/460_172359_000066_000003.wav,11.650041666666667
train-clean-100/460/172359/460_172359_000005_000000.wav,6.39
train-clean-100/460/172359/460_172359_000060_000003.wav,3.9
train-clean-100/460/172359/460_172359_000005_000001.wav,15.03
train-clean-100/460/172359/460_172359_000016_000001.wav,3.59
train-clean-100/460/172359/460_172359_000068_000004.wav,3.1700416666666666
train-clean-100/460/172359/460_172359_000043_000000.wav,2.91
train-clean-100/460/172359/460_172359_000036_000000.wav,2.2699583333333333
train-clean-100/460/172359/460_172359_000059_000000.wav,9.410041666666666
train-clean-100/460/172359/460_172359_000054_000000.wav,2.91
train-clean-100/460/172359/460_172359_000011_000003.wav,11.63
train-clean-100/460/172359/460_172359_000017_000001.wav,1.67
train-clean-100/460/172359/460_172359_000032_000002.wav,3.5900416666666666
train-clean-100/460/172359/460_172359_000009_000002.wav,7.0
train-clean-100/460/172359/460_172359_000062_000000.wav,3.180041666666667
train-clean-100/460/172359/460_172359_000011_000005.wav,11.26
train-clean-100/460/172359/460_172359_000058_000005.wav,7.64
train-clean-100/460/172359/460_172359_000011_000000.wav,5.8
train-clean-100/460/172359/460_172359_000029_000001.wav,3.850041666666667
train-clean-100/460/172359/460_172359_000058_000003.wav,2.970083333333333
train-clean-100/460/172359/460_172359_000028_000001.wav,8.7
train-clean-100/460/172359/460_172359_000041_000003.wav,0.8400416666666667
train-clean-100/460/172359/460_172359_000058_000002.wav,1.9100416666666666
train-clean-100/460/172359/460_172359_000018_000001.wav,14.47
train-clean-100/460/172359/460_172359_000088_000000.wav,0.9600833333333333
train-clean-100/460/172359/460_172359_000040_000002.wav,2.169958333333333
train-clean-100/460/172359/460_172359_000017_000000.wav,5.0
train-clean-100/460/172359/460_172359_000090_000000.wav,0.6600416666666666
train-clean-100/460/172359/460_172359_000002_000001.wav,2.35
train-clean-100/460/172359/460_172359_000074_000003.wav,3.910041666666667
train-clean-100/460/172359/460_172359_000044_000001.wav,1.2
train-clean-100/460/172359/460_172359_000029_000000.wav,0.9699583333333334
train-clean-100/460/172359/460_172359_000011_000002.wav,2.46
train-clean-100/460/172359/460_172359_000016_000000.wav,2.82
train-clean-100/460/172359/460_172359_000068_000002.wav,3.1900416666666667
train-clean-100/460/172359/460_172359_000079_000002.wav,1.13
train-clean-100/460/172359/460_172359_000078_000000.wav,8.240083333333333
train-clean-100/460/172359/460_172359_000068_000001.wav,14.580041666666666
train-clean-100/460/172359/460_172359_000084_000003.wav,5.170041666666667
train-clean-100/460/172359/460_172359_000020_000000.wav,5.04
train-clean-100/460/172359/460_172359_000066_000005.wav,2.0500416666666665
train-clean-100/460/172359/460_172359_000064_000003.wav,1.0300416666666667
train-clean-100/460/172359/460_172359_000019_000000.wav,6.45
train-clean-100/460/172359/460_172359_000074_000001.wav,3.410041666666667
train-clean-100/460/172359/460_172359_000067_000000.wav,4.670041666666667
train-clean-100/460/172359/460_172359_000086_000002.wav,1.9100416666666666
train-clean-100/460/172359/460_172359_000032_000001.wav,2.569916666666667
train-clean-100/460/172359/460_172359_000024_000001.wav,3.82
train-clean-100/460/172359/460_172359_000042_000001.wav,2.850041666666667
train-clean-100/460/172359/460_172359_000090_000005.wav,9.059958333333332
train-clean-100/460/172359/460_172359_000062_000001.wav,2.63
train-clean-100/460/172359/460_172359_000044_000000.wav,2.8600833333333333
train-clean-100/460/172359/460_172359_000049_000001.wav,1.6100833333333333
train-clean-100/460/172359/460_172359_000060_000005.wav,2.470083333333333
train-clean-100/460/172359/460_172359_000013_000000.wav,4.03
train-clean-100/460/172359/460_172359_000029_000004.wav,8.1
train-clean-100/460/172359/460_172359_000067_000003.wav,5.3300833333333335
train-clean-100/460/172359/460_172359_000041_000000.wav,5.2000416666666665
train-clean-100/460/172359/460_172359_000066_000002.wav,10.5
train-clean-100/460/172359/460_172359_000076_000000.wav,6.86
train-clean-100/460/172359/460_172359_000066_000001.wav,1.4000416666666666
train-clean-100/460/172359/460_172359_000009_000000.wav,8.79
train-clean-100/460/172359/460_172359_000058_000001.wav,0.7100833333333333
train-clean-100/460/172359/460_172359_000078_000001.wav,1.3200833333333333
train-clean-100/460/172359/460_172359_000010_000001.wav,10.0
train-clean-100/4680/16042/4680_16042_000022_000000.wav,11.47
train-clean-100/4680/16042/4680_16042_000020_000009.wav,2.5799583333333334
train-clean-100/4680/16042/4680_16042_000022_000006.wav,5.35
train-clean-100/4680/16042/4680_16042_000008_000000.wav,6.61
train-clean-100/4680/16042/4680_16042_000020_000035.wav,3.25
train-clean-100/4680/16042/4680_16042_000020_000030.wav,18.920041666666666
train-clean-100/4680/16042/4680_16042_000018_000005.wav,6.15
train-clean-100/4680/16042/4680_16042_000018_000001.wav,4.22
train-clean-100/4680/16042/4680_16042_000020_000026.wav,1.5
train-clean-100/4680/16042/4680_16042_000020_000023.wav,2.5
train-clean-100/4680/16042/4680_16042_000006_000001.wav,4.11
train-clean-100/4680/16042/4680_16042_000020_000019.wav,3.0700416666666666
train-clean-100/4680/16042/4680_16042_000019_000001.wav,3.95
train-clean-100/4680/16042/4680_16042_000020_000025.wav,1.56
train-clean-100/4680/16042/4680_16042_000016_000009.wav,3.32
train-clean-100/4680/16042/4680_16042_000016_000013.wav,3.78
train-clean-100/4680/16042/4680_16042_000016_000004.wav,3.55
train-clean-100/4680/16042/4680_16042_000018_000006.wav,1.82
train-clean-100/4680/16042/4680_16042_000020_000034.wav,15.87
train-clean-100/4680/16042/4680_16042_000019_000000.wav,3.53
train-clean-100/4680/16042/4680_16042_000018_000000.wav,1.81
train-clean-100/4680/16042/4680_16042_000016_000007.wav,3.54
train-clean-100/4680/16042/4680_16042_000020_000004.wav,15.279958333333333
train-clean-100/4680/16042/4680_16042_000020_000010.wav,5.669958333333334
train-clean-100/4680/16042/4680_16042_000020_000029.wav,19.579958333333334
train-clean-100/4680/16042/4680_16042_000007_000001.wav,2.68
train-clean-100/4680/16042/4680_16042_000020_000021.wav,11.31
train-clean-100/4680/16042/4680_16042_000020_000013.wav,0.81
train-clean-100/4680/16042/4680_16042_000016_000005.wav,4.46
train-clean-100/4680/16042/4680_16042_000018_000002.wav,8.95
train-clean-100/4680/16042/4680_16042_000020_000005.wav,10.5
train-clean-100/4680/16042/4680_16042_000020_000022.wav,6.22
train-clean-100/4680/16042/4680_16042_000020_000020.wav,5.2
train-clean-100/4680/16042/4680_16042_000016_000014.wav,3.73
train-clean-100/4680/16042/4680_16042_000021_000002.wav,3.1500416666666666
train-clean-100/4680/16042/4680_16042_000019_000006.wav,6.059958333333333
train-clean-100/4680/16042/4680_16042_000018_000004.wav,8.17
train-clean-100/4680/16042/4680_16042_000019_000004.wav,4.889958333333333
train-clean-100/4680/16042/4680_16042_000016_000010.wav,5.52
train-clean-100/4680/16042/4680_16042_000014_000000.wav,7.95
train-clean-100/4680/16042/4680_16042_000013_000001.wav,1.21
train-clean-100/4680/16042/4680_16042_000016_000006.wav,8.62
train-clean-100/4680/16042/4680_16042_000016_000000.wav,1.28
train-clean-100/4680/16042/4680_16042_000006_000004.wav,1.09
train-clean-100/4680/16042/4680_16042_000020_000031.wav,3.02
train-clean-100/4680/16042/4680_16042_000022_000002.wav,8.219958333333333
train-clean-100/4680/16042/4680_16042_000020_000012.wav,1.2799583333333333
train-clean-100/4680/16042/4680_16042_000007_000002.wav,2.03
train-clean-100/4680/16042/4680_16042_000016_000002.wav,2.1
train-clean-100/4680/16042/4680_16042_000022_000004.wav,6.5
train-clean-100/4680/16042/4680_16042_000006_000006.wav,4.94
train-clean-100/4680/16042/4680_16042_000020_000016.wav,6.4699583333333335
train-clean-100/4680/16042/4680_16042_000020_000024.wav,23.549958333333333
train-clean-100/4680/16042/4680_16042_000013_000000.wav,6.44
train-clean-100/4680/16042/4680_16042_000021_000000.wav,23.160041666666668
train-clean-100/4680/16042/4680_16042_000020_000006.wav,12.540041666666667
train-clean-100/4680/16042/4680_16042_000005_000000.wav,5.42
train-clean-100/4680/16042/4680_16042_000020_000028.wav,2.3299583333333334
train-clean-100/4680/16042/4680_16042_000020_000033.wav,1.8199166666666666
train-clean-100/4680/16042/4680_16042_000017_000000.wav,4.95
train-clean-100/4680/16042/4680_16042_000019_000005.wav,7.28
train-clean-100/4680/16042/4680_16042_000019_000002.wav,6.45
train-clean-100/4680/16042/4680_16042_000006_000005.wav,3.9
train-clean-100/4680/16042/4680_16042_000020_000001.wav,1.5
train-clean-100/4680/16042/4680_16042_000018_000003.wav,9.13
train-clean-100/4680/16042/4680_16042_000016_000003.wav,2.51
train-clean-100/4680/16042/4680_16042_000015_000000.wav,2.68
train-clean-100/4680/16042/4680_16042_000009_000000.wav,2.85
train-clean-100/4680/16042/4680_16042_000006_000002.wav,2.67
train-clean-100/4680/16042/4680_16042_000019_000007.wav,6.079958333333333
train-clean-100/4680/16042/4680_16042_000016_000001.wav,1.15
train-clean-100/4680/16041/4680_16041_000027_000009.wav,5.11
train-clean-100/4680/16041/4680_16041_000012_000002.wav,3.29
train-clean-100/4680/16041/4680_16041_000016_000000.wav,1.43
train-clean-100/4680/16041/4680_16041_000017_000004.wav,5.2
train-clean-100/4680/16041/4680_16041_000028_000000.wav,6.0300416666666665
train-clean-100/4680/16041/4680_16041_000024_000003.wav,11.130041666666667
train-clean-100/4680/16041/4680_16041_000012_000003.wav,4.94
train-clean-100/4680/16041/4680_16041_000006_000000.wav,2.06
train-clean-100/4680/16041/4680_16041_000027_000007.wav,14.520041666666666
train-clean-100/4680/16041/4680_16041_000026_000000.wav,15.32
train-clean-100/4680/16041/4680_16041_000011_000000.wav,10.53
train-clean-100/4680/16041/4680_16041_000016_000001.wav,2.12
train-clean-100/4680/16041/4680_16041_000024_000007.wav,7.3799166666666665
train-clean-100/4680/16041/4680_16041_000027_000008.wav,2.19
train-clean-100/4680/16041/4680_16041_000014_000002.wav,2.97
train-clean-100/4680/16041/4680_16041_000030_000001.wav,8.579958333333334
train-clean-100/4680/16041/4680_16041_000012_000010.wav,3.32
train-clean-100/4680/16041/4680_16041_000022_000000.wav,3.14
train-clean-100/4680/16041/4680_16041_000028_000001.wav,9.979958333333334
train-clean-100/4680/16041/4680_16041_000012_000007.wav,5.32
train-clean-100/4680/16041/4680_16041_000024_000002.wav,18.0
train-clean-100/4680/16041/4680_16041_000027_000004.wav,0.63
train-clean-100/4680/16041/4680_16041_000019_000001.wav,3.53
train-clean-100/4680/16041/4680_16041_000016_000006.wav,2.09
train-clean-100/4680/16041/4680_16041_000027_000006.wav,3.48
train-clean-100/4680/16041/4680_16041_000012_000001.wav,3.95
train-clean-100/4680/16041/4680_16041_000027_000003.wav,11.11
train-clean-100/4680/16041/4680_16041_000015_000000.wav,1.85
train-clean-100/4680/16041/4680_16041_000009_000001.wav,13.61
train-clean-100/4680/16041/4680_16041_000012_000008.wav,2.5
train-clean-100/4680/16041/4680_16041_000012_000009.wav,1.63
train-clean-100/4680/16041/4680_16041_000005_000000.wav,22.58
train-clean-100/4680/16041/4680_16041_000002_000000.wav,3.27
train-clean-100/4680/16041/4680_16041_000027_000010.wav,10.62
train-clean-100/4680/16041/4680_16041_000004_000001.wav,9.15
train-clean-100/4680/16041/4680_16041_000014_000000.wav,7.21
train-clean-100/4680/16041/4680_16041_000012_000005.wav,6.27
train-clean-100/4680/16041/4680_16041_000017_000002.wav,7.68
train-clean-100/4680/16041/4680_16041_000019_000000.wav,2.85
train-clean-100/4680/16041/4680_16041_000027_000002.wav,1.1600416666666666
train-clean-100/4680/16041/4680_16041_000018_000000.wav,2.12
train-clean-100/4680/16041/4680_16041_000029_000000.wav,11.51
train-clean-100/4680/16041/4680_16041_000010_000002.wav,2.73
train-clean-100/4680/16041/4680_16041_000024_000005.wav,3.9499166666666667
train-clean-100/4680/16041/4680_16041_000017_000006.wav,2.24
train-clean-100/4680/16041/4680_16041_000010_000001.wav,14.81
train-clean-100/4680/16041/4680_16041_000024_000004.wav,4.32
train-clean-100/4680/16041/4680_16041_000010_000003.wav,6.7
train-clean-100/4680/16041/4680_16041_000029_000001.wav,5.9699583333333335
train-clean-100/4680/16041/4680_16041_000024_000001.wav,2.42
train-clean-100/4680/16041/4680_16041_000030_000000.wav,6.29
train-clean-100/4680/16041/4680_16041_000004_000002.wav,5.23
train-clean-100/4680/16041/4680_16041_000017_000005.wav,5.19
train-clean-100/4680/16041/4680_16041_000004_000003.wav,8.01
train-clean-100/4680/16041/4680_16041_000013_000000.wav,3.23
train-clean-100/4680/16041/4680_16041_000020_000000.wav,4.53
train-clean-100/4680/16041/4680_16041_000030_000002.wav,8.12
