pitch_mean|pitch_max|pitch_min|pitch_range|intensity_mean|intensity_max|intensity_min|jitter|shimmer|nhr|duration|wav|text_normalized
214.28128598214929|576.9164260707447|76.37302417801631|500.5434018927284|68.51891457344175|78.0490151084231|25.473688299419464|0.011766512408511832|0.08295403261011743|0.144814|3.8922967324629147|wavs/LJ046-0137.wav|PRS expressed its interest in receiving information on suspects in very general terms. For example,
208.8240147370098|365.65144360358914|82.08806227979818|283.56338132379096|71.16451065886193|80.20377333373162|32.00980202634028|0.010621098204294143|0.08970030361835936|0.134949|3.955482139787277|wavs/LJ007-0240.wav|that a strict compliance with their duties gave them no choice "but to report matters as we found them,
203.54466723039545|555.3870598629605|134.22725853914395|421.1598013238166|70.35161155328124|82.12767725083656|31.140209965826454|0.008415421644290466|0.09725248083782749|0.141346|4.537321177744178|wavs/LJ030-0207.wav|with the follow-up car trailing the President's automobile by approximately five feet.
221.2943221724195|351.07596453749835|137.5945509770639|213.48141356043445|70.45480758324192|80.00470214906954|11.084491125702549|0.012830755308441535|0.10249861602727361|0.138569|4.522878115247681|wavs/LJ046-0188.wav|In summary, at the time of the assassination
225.0577014099929|581.6992070425595|77.06054982639168|504.63865721616776|69.04468126153444|79.75255581325997|25.92786341575585|0.015072056069088355|0.11530661984211134|0.206026|4.3489092692649045|wavs/LJ015-0130.wav|fifteen hundred pounds, which larger amount was duly carried to his credit on the register, and entered upon the certificates of transfer.
213.40672170200622|353.00202273149125|133.1101187291328|219.89190400235844|71.26299812082353|82.65685737899202|27.888954268996887|0.011658677472053156|0.11352823180290138|0.135599|4.2714523906711594|wavs/LJ009-0263.wav|the executioner forced the struggling criminal from the platform, so that the rope sustained his whole weight.
196.49257698111776|496.90593792144375|82.21239564142118|414.6935422800226|71.56389432161382|80.8639403916601|30.8264214179388|0.00994127529659706|0.10069706083717635|0.141040|5.633155141691096|wavs/LJ034-0007.wav|The Commission evaluated the physical evidence found near the window after the assassination and the testimony of eyewitnesses
217.99300079917583|543.6185691327685|151.02479209287628|392.5937770398922|72.39905435397618|81.95301072101144|27.35473945317396|0.013135540212400178|0.10279611220494467|0.145626|3.1643580053713105|wavs/LJ044-0125.wav|of residence in the U.S.S.R. against any cause which I join, by association,
189.2506251103673|580.6562073697428|79.64251471415743|501.0136926555854|67.78050276530799|80.50192474053678|28.742016266254893|0.012872815295366878|0.11225128749651592|0.176611|4.123649546132415|wavs/LJ010-0043.wav|although happily never passing beyond dastardly attempts, cropped up in these times, and was often frequently repeated within a short interval.
200.666191491074|345.70467765514326|133.45310098439208|212.25157667075118|69.39781895151407|81.00325087127075|27.476181468273445|0.012743611649985293|0.10961565259407735|0.201727|4.546285232304773|wavs/LJ031-0095.wav|Before this was accomplished the President's cardiac activity had ceased and closed cardiac massage was instituted, which made it impossible to inspect his back.
184.83910053107326|595.8972234021294|114.92190237727308|480.97532102485627|69.6261881579561|80.54216862069195|28.289416307012342|0.01418562236532157|0.09976641136951905|0.155111|4.853464613005922|wavs/LJ043-0059.wav|While it does not appear that he established any new relationships as a result of his investigation, he did obtain a large picture of his father
234.44711063466502|629.295364524313|138.4901925377199|490.80517198659305|69.65337227660899|80.70516027436948|28.2189188131913|0.011670116351885381|0.11638331781153041|0.164194|3.521694489865764|wavs/LJ013-0011.wav|She was freighted by the firm of Zulueta and Co. for a voyage to Santa Cruz.
231.98673900365287|589.8801051118537|136.7970120770695|453.0830930347842|71.22605464079976|80.80898049985224|25.04248433858095|0.010461070273772062|0.12260396699747923|0.121708|2.7033654140869245|wavs/LJ023-0140.wav|But all federal judges, once appointed,
207.9816036040087|550.151282110807|75.4503691718738|474.70091293893313|72.35644448113261|84.0668534133734|22.415604523267824|0.0117507314416972|0.09703133989201009|0.121333|4.042348411934553|wavs/LJ019-0004.wav|Elsewhere the spirit had been more or less active, although not uniformly or always to the same extent.
251.22465462770325|607.9914334432532|65.54950943361703|542.4419240096362|67.65351342005316|79.4659215091358|21.553587403607956|0.012278110759866668|0.12225029806981293|0.182987|4.062791385866076|wavs/LJ024-0139.wav|has been tipped out of balance by the courts in direct contradiction of the high purposes of the framers of the Constitution.
207.59446065290464|590.8381435658298|75.9727122416379|514.865431324192|70.2039217928914|79.75357626321464|28.846194176049742|0.011555446799384748|0.11608350983731924|0.179145|4.794877223903999|wavs/LJ049-0127.wav|agencies other than the Secret Service have become involved in phases of the overall problem of protecting our national leaders.
220.55261362667989|568.6088002992914|130.84085494996887|437.76794534932253|71.23815754310148|80.09252523946986|27.874417882293923|0.011278302428362634|0.10938500467071516|0.160797|4.232171834377344|wavs/LJ020-0098.wav|Having made out your rolls and tucked them up snugly for the final rise, return to your chamber for a comfortable bath and toilet.
203.9348111869165|607.8618891359523|124.22985982414191|483.6320293118104|68.4268217165339|78.73316502598252|25.04801821115882|0.012635174628295973|0.11601480635573687|0.148663|3.8749613685530933|wavs/LJ011-0172.wav|Mr. Turner was on the verge of bankruptcy. He was at that moment at Kendal, and wished her to join him there at once.
226.97994480246717|593.3308390184999|120.86570607165325|472.46513294684667|69.59071134152067|77.97118441877929|19.09303972964124|0.015010003713360042|0.12007318150238973|0.200043|3.950981389199634|wavs/LJ025-0062.wav|under particular circumstances, the contents of the cells of certain water-weeds were set free and moved about with considerable velocity
189.98345458409466|318.5043387737693|108.06919945707703|210.43513931669224|71.9387944538555|82.42897371480107|31.592033145118208|0.011259372800887901|0.10459804659444255|0.161245|3.9966769881428896|wavs/LJ038-0033.wav|He walked out of the row up the right center aisle.
224.72987271298135|321.4055048221732|89.41510102517883|231.99040379699437|71.63962925694592|82.54984647755045|26.15710334759197|0.01180061149530755|0.11409166744228477|0.181227|3.839958204536549|wavs/LJ045-0236.wav|He admitted nothing that would damage him but discussed other matters quite freely.
185.18153938058828|447.94234360024177|125.78372439169898|322.1586192085428|69.09315197039072|79.58203845058729|30.193842261182425|0.011828305267318125|0.1092632941517025|0.139016|5.078820971052685|wavs/LJ010-0024.wav|While the varying conditions of social life thus brought about many changes in the character of offenses against property,
231.83525863550832|505.9847366436558|85.72046732805215|420.26426931560366|70.43686237950114|79.95384839678196|27.79413403632202|0.013478116941100784|0.11124395264806924|0.150701|4.159666094830483|wavs/LJ044-0197.wav|It should be noted that his interest in Cuba seems to have increased along with the sense of frustration which must have developed
228.36215137317356|587.7292746001825|83.35808138087556|504.371193219307|71.64303774960628|84.6149059063648|21.714238256269763|0.010661863009892468|0.1114552879356471|0.133079|4.292260006289025|wavs/LJ039-0235.wav|The probability of hitting the President a second time would have been markedly increased if, in fact, he had missed either the first or third shots
200.38147935257342|585.3669718101245|65.75931230222496|519.6076595078995|69.25435796099792|78.20048502558086|28.35045029796525|0.010334888596547782|0.10522129371853821|0.133385|4.361971160786368|wavs/LJ038-0166.wav|an active and controversial figure on the American political scene since his resignation from the U.S. Army in nineteen sixty-one
252.03443454149712|588.2000297492023|74.66622390133226|513.53380584787|70.63973967822565|82.20419757620051|25.84635182528861|0.010147827495558575|0.10111957988220266|0.134634|2.998383335767563|wavs/LJ028-0307.wav|then let twenty days pass, and at the end of that time station near the Chaldasan gates a body of four thousand.
222.25346624737878|546.5278268418359|134.71353448636583|411.8142923554701|72.20019164643092|79.08185423811533|34.71022387270894|0.008209326255384501|0.08889943251208646|0.146440|5.076258992805756|wavs/LJ006-0103.wav|The allowance of food was not illiberal,
209.78701800565184|586.2372215925582|112.60905421162168|473.6281673809365|71.5600879111191|80.78875503127544|24.52892638444218|0.010578787271197489|0.09806411017622096|0.153529|4.081963229934397|wavs/LJ041-0195.wav|Oswald's interest in Marxism led some people to avoid him,
205.79613590399012|593.5423559883478|75.90769560156427|517.6346603867836|69.40572308953834|79.30292401713156|28.843875335641265|0.009656872882364215|0.10623208896006239|0.132241|3.9484652575810903|wavs/LJ011-0099.wav|and losing heavily, to meet the claims upon him he put out a number of forged bills of exchange or acceptances,
176.40277636329122|545.5342255149565|87.09714782244235|458.4370776925141|72.07287439403564|81.25622595449987|14.759527004128826|0.014850230941593087|0.10808332376315065|0.154933|3.073767431208647|wavs/LJ042-0064.wav|The entry in his self-styled, quote, Historic Diary, end quote, for October twenty-one, nineteen fifty-nine, reports, quote,
196.06403216316542|306.1089520330922|70.85612424030106|235.25282779279112|69.68865463113661|80.25574412505654|26.64385159853961|0.01175202549841136|0.11187503546437627|0.154236|4.572718426468008|wavs/LJ049-0195.wav|leaving with the Secret Service only the responsibility for the physical protection of the President, that is, the guarding function alone.
215.75548348469823|594.5398037453853|147.0308357079229|447.50896803746235|70.55137932461952|82.1840529995559|29.53770840034507|0.011547935207588601|0.12432591436812325|0.142831|4.1831677298489405|wavs/LJ006-0274.wav|Perhaps the worst feature of the visiting system was the permission accorded to male prisoners "under the name of husbands, brothers, and sons"
207.24164980387468|536.2691332299902|108.03234057027021|428.23679265972|70.33320006561402|81.38532080002965|27.547835754156925|0.014349800479510939|0.11876945913281656|0.180542|4.326498577455117|wavs/LJ028-0138.wav|perhaps the tales that travelers told him were exaggerated as travelers' tales are likely to be,
216.39730935652446|363.48174034745335|135.07861940550376|228.4031209419496|69.10852084648903|79.95437977463402|31.06431735302166|0.010458236866632284|0.10855479305668346|0.158310|4.485949068136184|wavs/LJ024-0055.wav|We think it so much in the public interest to maintain a vigorous judiciary
202.27909527126047|558.555739664044|77.20286373322895|481.3528759308151|68.5393147812469|81.75425639424486|20.856062549218628|0.013240228859495037|0.1017415894939264|0.180099|4.028842702861431|wavs/LJ013-0246.wav|Some time elapsed before the imprisoned party could force open the doors, and by then the fugitive had escaped.
189.4680530618062|541.6620563546863|73.53428330330124|468.12777305138513|66.65314851230656|74.6148063424922|26.51822767233164|0.01160704133648877|0.09625573677797943|0.179882|4.067197797910001|wavs/LJ010-0292.wav|which was authorized by a recent act, on account of Mr. Pate's family and position in life.
208.83386299356638|594.2385503853402|79.71299354165713|514.525556843683|70.61230229880528|82.31576915606216|27.017257850811244|0.011801380072389752|0.12026068643973133|0.172297|4.263915665121621|wavs/LJ047-0029.wav|had described himself as a Marxist, had said he would give the Soviet Union any useful information he had acquired
229.7187431162568|577.4079710386634|147.38824799938266|430.01972303928073|70.1881024447687|80.5421954127056|29.023290998025345|0.009044750363481891|0.10456677771440864|0.114788|4.257537579285777|wavs/LJ047-0025.wav|During the next two years the FBI continued to accumulate information,
225.1598655498037|398.67585825979467|77.08545704402677|321.5904012157679|72.38205153840143|80.75731732758194|29.02615492660068|0.010982336648609214|0.09851117400003315|0.163380|3.0211122874758676|wavs/LJ015-0053.wav|Bates was at once captured in Norfolk Street, Strand.
230.65577094677428|599.7220139010217|75.2321541588157|524.489859742206|69.39031369915119|81.40376841511714|25.281917400104316|0.01216618010596521|0.12672323431596086|0.190472|4.057501094563983|wavs/LJ036-0067.wav|According to McWatters, the Beckley bus was behind the Marsalis bus, but he did not actually see it.
205.02622340291015|286.13436364508306|143.5664605301457|142.56790311493737|72.11706406226112|81.06700215442496|32.2530510608091|0.008300731934097617|0.10044684353639531|0.111556|4.355813677847576|wavs/LJ030-0203.wav|From the left front running board of the President's follow-up car,
214.50445591918762|447.4692074700657|75.52208252003311|371.9471249500326|67.8471286289189|77.63497868786531|27.414332509154498|0.00999486228540277|0.09717991704565337|0.148615|4.254984206944881|wavs/LJ008-0111.wav|They entered a "stone cold room," and were presently joined by the prisoner.
202.78546542452276|300.85459457597545|76.92777887048875|223.92681570548672|70.27628619763179|81.51391606437916|32.407558068437254|0.009824787570749128|0.11727282832078806|0.110163|3.9109346540327037|wavs/LJ003-0166.wav|association at one time forbidden by custom, but which greed and rapacity long made the rule.
226.6233648045798|598.1361397090889|123.01657465130958|475.11956505777925|70.95967835060958|79.86068212499465|32.64464489915704|0.014673082277171328|0.12294978653116294|0.243442|4.640444472504577|wavs/LJ049-0080.wav|Assassination a Federal Crime
162.54037463971906|272.41607223507805|107.28396750448177|165.13210473059627|71.65012153516872|81.04978121042679|30.039744380777417|0.013833052726580246|0.09315886224779249|0.178064|4.049710734947504|wavs/LJ022-0048.wav|They are still declining.
240.12602644245192|597.3454917700699|140.73711213575874|456.6083796343112|74.21054803089037|85.15466923185123|26.457949996861302|0.012937790516885431|0.07935276154096209|0.135984|3.706839100127884|wavs/LJ001-0009.wav|Printing, then, for our purpose, may be considered as the art of making books by means of movable types.
189.37945458628036|359.3971212743907|68.98124630567881|290.41587496871193|69.65904753032896|78.96448572615385|25.95342730902392|0.012377232448598155|0.10001838191405164|0.152828|4.437637191625987|wavs/LJ048-0063.wav|The formal FBI instructions to its agents outlining the information to be referred to the Secret Service were too narrow at the time of the assassination.
187.92201242564215|574.3451321392596|118.833996020114|455.5111361191456|69.67167507642344|81.16767368318772|20.931845450193382|0.013173899448164925|0.11748108148000082|0.179968|3.238887635674978|wavs/LJ023-0003.wav|Last Thursday I described in detail certain economic problems which everyone admits now face the nation.
204.60627790881153|277.54852513657573|127.74633059569317|149.80219454088257|71.13720444353723|78.38946045394688|31.56887333164399|0.00983495995486186|0.11713561624747312|0.149601|4.436787102129104|wavs/LJ046-0012.wav|there have been attempts on the lives of one out of every three.
218.34471194664948|554.3160360467215|126.47309803685945|427.842938009862|71.25180717130235|84.10491861283242|24.48620970134632|0.009874880071496872|0.0957762339172545|0.140164|3.6124487300259203|wavs/LJ014-0324.wav|Cole's plan was to have a wharf of his own, nominally occupied by a creature trading as Maltby and Co.
213.1834839891052|596.8159209602836|124.66026356748854|472.1556573927951|72.18502276414377|81.38104743281272|31.078626475953573|0.00892389529597428|0.09198539432695504|0.122003|3.74134201101678|wavs/LJ006-0237.wav|"A lad named Matthew White has had a wound in his eye by a bone thrown at him, which very nearly destroyed vision."
226.8030997716353|593.9826400434002|77.85672271555256|516.1259173278477|70.93258468510493|79.67895361630828|23.007723781187046|0.01577674307734432|0.10390563123020707|0.210800|3.8451362288861763|wavs/LJ015-0226.wav|After hanging about the Folkestone office for some time, they saw at last that the key was kept in a certain cupboard.
257.24813556226957|545.2033120034093|77.61369112009385|467.5896208833155|71.00735548273332|79.20671994268451|26.69227649940016|0.013452973376848483|0.11729839475258327|0.153367|4.856709331636524|wavs/LJ015-0293.wav|as coming from a Mr. Whitney.
213.5139872603513|505.1836566513272|77.15358608309522|428.030070568232|69.95007804210546|83.01315509966601|24.755728208846598|0.009369213600593129|0.1002760639377006|0.119282|3.7716729298950367|wavs/LJ035-0127.wav|down the rear stairs to the first floor, where she encountered two Depository employees -- William Shelley and Billy Lovelady.
202.64846800343|593.5983064428901|95.62171847489347|497.9765879679967|71.6899837251769|80.64122196197593|29.84780793951387|0.0165108070254268|0.103359923492133|0.191799|2.796347627588456|wavs/LJ037-0006.wav|A sixth did so the next day.
197.58197885945702|601.2495424718369|112.83441329978444|488.41512917205245|69.89431078076134|83.75591988522872|24.4478148311596|0.010999964040121255|0.1093859655638203|0.189076|3.063176838316547|wavs/LJ023-0001.wav|The Fireside Chats of Franklin Delano Roosevelt, by Franklin D Roosevelt, Section nine.
199.03378027501788|423.4970472931601|70.48989338602713|353.007153907133|69.33512771804402|78.5161919361218|25.1097941069351|0.014788810777404035|0.10843805482708903|0.192319|4.115737257985146|wavs/LJ046-0078.wav|The protection of the President must be thorough but inconspicuous to avoid even the suggestion of a garrison state.
206.83231966770188|580.6047037287409|133.6202177009254|446.9844860278155|73.16799261179163|87.63496927511623|27.487948433241137|0.009816114440806344|0.09859440737254725|0.114030|4.405676929512915|wavs/LJ048-0189.wav|the Dallas police to scan windows of buildings lining the motorcade route, although it was his usual practice to do so.
211.58071722680907|536.3019814584771|78.89220731259486|457.4097741458823|68.96193469833088|78.61646490476757|29.375812725749515|0.012405645181444101|0.1039404779300373|0.159653|4.225400694460413|wavs/LJ013-0044.wav|and tempted him to take to fraudulent insurance as a certain method of achieving fortune.
193.50499057002375|307.66523889480726|76.94474150525352|230.72049738955374|68.48821696929762|80.2232161872693|20.00253166300897|0.014719039809152672|0.11816449656032199|0.179199|2.9852547311416546|wavs/LJ043-0157.wav|Answer: Yes. Question: And you said it was not a good idea to keep this book? Answer: Yes.
217.86469315132734|589.9522635793595|138.69141710423926|451.2608464751203|70.03761909900751|80.08957738878296|31.42091502978781|0.012934054952949406|0.10277636659926538|0.143802|4.265160178184363|wavs/LJ011-0218.wav|spoke severely of the gross deception practiced upon an innocent girl, and sentenced the brothers each to three years' imprisonment,
212.07354848639773|569.7477319974608|126.6181903844849|443.1295416129759|71.96978999694758|85.3804905106035|30.707262822571252|0.008125794329484995|0.11562740265518212|0.105948|3.430371623592556|wavs/LJ003-0152.wav|It was the only way to escape the horrors, the distress, penury, and rags of the common yards.
235.63546969422413|574.9497374614734|71.06681578898304|503.8829216724904|71.14992206778528|82.74354170295427|24.93058897597458|0.013412281703136061|0.1205633468496049|0.187106|3.8337207729904117|wavs/LJ027-0046.wav|On the one hand, then, are found structures which are perfectly analogous and yet in no way homologous:
181.6512647715009|419.97677510255363|117.94186755238087|302.03490755017276|71.15752330318304|82.54265743557977|26.85703415855218|0.012142808785222874|0.09402265315014934|0.142736|3.7850106331238496|wavs/LJ037-0177.wav|Therefore, either one bullet of Remington-Peters manufacture is missing
223.4714592059847|560.3028682212882|78.66644080178314|481.6364274195051|71.53665985059374|81.15401630683078|26.879445517003873|0.012079257731664236|0.10065948575557511|0.143486|4.139484676397428|wavs/LJ045-0034.wav|Marina Oswald attributed that to their living apart and to the imminent birth of their second child.
236.52112099606038|592.2037681970114|74.59362340664134|517.6101447903701|74.74231335864802|85.5244243490605|30.016105335659592|0.018330859064419308|0.09487326294919794|0.218384|5.168721298200377|wavs/LJ038-0259.wav|The oral report was negative because of the battered condition of the bullet.
204.40244232362164|330.2872327737724|96.36883050247215|233.91840227130027|70.65662883034176|79.24255408361076|33.417479209151125|0.010918051714435828|0.10518716502802866|0.146091|4.142771510114249|wavs/LJ047-0097.wav|Agent Quigley did not know of Oswald's prior FBI record when he interviewed him,
194.6358321214206|453.0551470491112|119.87469045467404|333.18045659443715|73.02761094990143|84.46246534108664|25.459563086197882|0.01434997163502188|0.11496792388546179|0.237097|3.316088669654405|wavs/LJ002-0078.wav|seven. The press yard was that part set aside for the condemned.
239.4055398068543|557.8685696009314|75.11852223173608|482.7500473691954|71.42830513007905|83.65344059771078|29.036419552446496|0.011442086806376326|0.0962857835930242|0.137968|3.7654402975162706|wavs/LJ012-0046.wav|The second house was in Lower Queen Street, Islington, and he used it for some time as a depot for valuables.
229.43896791471184|596.7785901526278|131.37760791461497|465.40098223801283|70.82707978807831|77.61185364666356|34.82405323239051|0.016554735778587425|0.18925319792347306|0.286015|4.373974356662399|wavs/LJ002-0198.wav|The office of marshal had been hereditary,
210.8020025782314|561.958640810341|140.5305516640348|421.4280891463062|71.72002854765037|78.71443324446768|27.253958760138463|0.008666121576136703|0.07696947181899318|0.145506|4.015204971206154|wavs/LJ032-0104.wav|Marina Oswald testified,
214.6196268377064|526.4035625151473|157.810625049856|368.59293746529136|69.9071692428851|81.41909851187663|31.177061950287364|0.012604636546736048|0.09490370783185949|0.173840|4.415357300190898|wavs/LJ009-0242.wav|and the sentence was properly and completely carried out.
224.0519347324811|586.808854011368|66.28312643254475|520.5257275788233|69.73003118096366|79.91556658005558|21.319743203143204|0.01226234042181635|0.09925067300924677|0.176278|4.060937647391755|wavs/LJ005-0066.wav|"The new jails," as Howard says, "having pompous fronts, appear like palaces to the lower class of people, and many persons are against them on this account."
179.92694560188932|592.6560554499546|116.1620380579068|476.4940173920478|71.60856354005294|82.80320283887532|28.6900697550909|0.011566636026877573|0.11694184087525686|0.125415|4.211539309169446|wavs/LJ029-0073.wav|that the President would arrive and depart from Dallas' Love Field; that a motorcade through the downtown area of Dallas to the luncheon site should be arranged;
212.11609422001357|588.5827816353124|123.1013300008135|465.48145163449885|69.66243356923358|80.63540230770637|16.50499254342844|0.015393757147209043|0.12298022722019777|0.198338|4.426325329302782|wavs/LJ001-0164.wav|which should be indications of a delicacy of material and manufacture which would of necessity increase its cost.
219.38415211191503|583.890750480251|78.79084476107559|505.09990571917535|69.24983848136145|81.12323335216344|27.61466352748645|0.013836363151762662|0.099758354698144|0.176436|4.244497256957556|wavs/LJ019-0387.wav|The Prisons Bill of eighteen seventy-six contemplated the transfer of the prisons to Government.
215.9716728737895|567.3328493573284|80.65127232008562|486.6815770372428|70.04539843730409|79.50579478907657|18.43142147405938|0.013606388310612045|0.11892186497004116|0.250553|3.6284910599040425|wavs/LJ025-0078.wav|not only ready cooked but ready digested, and the alimentary canal, become superfluous, has disappeared, and, again,
205.25287245805697|555.5341673865054|93.14721665499069|462.3869507315147|69.64146007668046|81.83648086455152|29.76156529185085|0.012849577180588215|0.1282019734579551|0.158412|5.208833413346135|wavs/LJ047-0128.wav|to conduct an additional investigation of Oswald in view of the activities which had led to his arrest.
227.19233397408345|584.5415599988726|87.50195239327664|497.03960760559596|69.48234461784823|80.10682487483047|24.189445586800858|0.014538735658779656|0.10251699673980783|0.213119|4.473739007864682|wavs/LJ016-0208.wav|The onus and responsibility of carrying out the sentence is personal to the sheriff. A good story is told illustrating this.
203.54501394574115|551.6292152200783|119.38794401313528|432.24127120694305|69.85823719086264|80.72838555079694|22.2439692102818|0.013352377597771558|0.11282128833399475|0.176246|3.4097139242285794|wavs/LJ043-0108.wav|Oswald's employment problems became more difficult. He left his wife and child at the home of a friend, Mrs. Ruth Paine, of Irving, Texas.
206.4787784023704|548.6724613869807|127.00845311172907|421.6640082752516|71.35310367682203|81.35519631207518|32.31135921975628|0.01340695816262443|0.10033810223023173|0.126674|3.9716950788034735|wavs/LJ003-0279.wav|There was fear as to the unrestricted use of tools,
210.58335698083945|525.1799236490765|85.28556947102057|439.89435417805595|72.43181996894813|83.83354931733923|27.89872124083981|0.010515117018728157|0.10861314071004169|0.143277|4.255503929827609|wavs/LJ003-0011.wav|that not more than one bottle of wine or one quart of beer could be issued at one time. No account was taken of the amount of liquors admitted in one day,
223.43506468531018|559.7257723658638|135.83094491337394|423.89482745248984|70.2269494370031|81.48591704587454|25.35363358661791|0.010816323980184483|0.09269117465049236|0.115654|3.834695621271351|wavs/LJ006-0039.wav|and limited it to Newgate alone. Newgate indeed became the sole theme of their first report.
202.97750116914085|322.0440303588399|75.89150871072066|246.15252164811926|69.62362899277724|80.37549536546078|24.172534434796177|0.010007335225880216|0.08318333027717795|0.129911|4.126917720369259|wavs/LJ032-0245.wav|Moreover, it was the only rifle owned by her husband following his return from the Soviet Union in June nineteen sixty-two.
218.69706303005842|566.2729214128608|75.85377197892882|490.419149433932|69.70484690840262|78.74329748156502|23.319264102191422|0.011764578987230321|0.10785412005709753|0.128221|3.245245376199899|wavs/LJ008-0014.wav|John Hogan, the murderer of a Mr. Odell, an attorney who resided in Charlotte Street, Rathbone Place,
197.66656853643212|514.1434551555998|76.45462643299585|437.68882872260394|71.02495084982527|80.62566927162001|19.99686414494202|0.00973826526086912|0.08707177611065142|0.128803|3.9999010537772723|wavs/LJ017-0241.wav|the captain's cabin ransacked, his money and clothes divided amongst the mutineers, as well as much of the merchandise on board.
189.02911593928803|579.7599687734039|109.17112205333818|470.5888467200657|73.15852123410852|82.56442711959644|30.98041713402688|0.014396379161767687|0.10295264006790764|0.165418|4.119518291297433|wavs/LJ042-0002.wav|The Warren Commission Report. By The President's Commission on the Assassination of President Kennedy. Chapter seven. Lee Harvey Oswald:
207.59499718482232|408.8584269139094|145.98017476458975|262.8782521493197|70.69497378592942|83.6776781743548|22.120635885868708|0.009872723771531994|0.0998603475206559|0.106412|2.9846200700472054|wavs/LJ038-0300.wav|Based on (one) the contents of the note which Oswald left for his wife on April ten, nineteen sixty-three,
225.15695327135782|591.8366005344601|149.68722930587148|442.1493712285886|70.33782691606268|81.19942988440785|25.7997193704143|0.010878159098014234|0.1039855601995829|0.174005|3.1602399984364924|wavs/LJ016-0297.wav|The crowd was for a moment awed and stilled by the quiet rapid passage from life to death!
225.89002404586677|537.4785346683761|76.70474480660882|460.77378986176734|69.02937276890191|78.85343006655988|26.48506335935716|0.009637601208863315|0.09976940597787376|0.194722|3.90452330515422|wavs/LJ010-0143.wav|This axe is still in existence, and is preserved at Newgate with various other unpleasant curiosities,
242.6985599945741|575.4379118687373|76.9369001669249|498.5010117018124|70.96662746591726|82.81167410001615|28.163009435946524|0.010704402827158552|0.10281082127048659|0.163723|3.8077421211685136|wavs/LJ014-0283.wav|The jury found him guilty of the latter only, with a point of law reserved. This was fully argued before three judges,
